date,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_trades,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_trades,sol_open,sol_high,sol_low,sol_close,sol_volume,sol_trades,btc_funding_rate,eth_funding_rate,sol_funding_rate,btc_sum_open_interest,btc_sum_open_interest_value,btc_count_long_short_ratio,btc_sum_taker_long_short_vol_ratio,eth_sum_open_interest,eth_sum_open_interest_value,eth_count_long_short_ratio,eth_sum_taker_long_short_vol_ratio,sol_sum_open_interest,sol_sum_open_interest_value,sol_count_long_short_ratio,sol_sum_taker_long_short_vol_ratio
2022-10-13,19155.1,19513.79,18190.0,19375.13,399756.68337,7470896.0,1294.44,1301.58,1190.0,1287.08,945618.3163,1135833.0,31.15,31.21,27.87,30.49,4402648.71,274408.0,7.133999999999999e-05,-6.728333333333333e-05,-5.401e-05,153551.46683333334,2920443546.4655313,2.652652208581576,1.054513965415972,1147921.1949375002,1459491198.0202856,2.119785790555379,1.038599770071875,3666036.701388889,110163313.97186841,4.069010745422019,0.9882592060913196
2022-10-14,19375.58,19951.87,19070.37,19176.93,351634.32601,6688310.0,1287.08,1343.12,1283.39,1296.27,669742.8093,788710.0,30.48,31.98,29.62,30.0,2384103.67,140749.0,7.21e-05,6.733333333333333e-05,2.560333333333333e-05,152340.11412847223,2972471764.267814,1.620640810706257,1.0635630016572917,1130431.2411423612,1486359523.0227854,1.4026633115150946,1.0954918651,3461215.097222222,107244073.45576236,3.0328490351167585,1.0294631707402777
2022-10-15,19176.93,19227.68,18975.18,19069.39,113847.64232,3052219.0,1296.26,1301.69,1263.64,1274.92,287100.9529,396464.0,30.0,30.2,29.42,29.59,1009243.59,61858.0,4.217333333333333e-05,1.533666666666667e-05,-4.102333333333333e-05,148507.29323263888,2841272989.37092,2.0943585136594707,1.1107933647895833,1103243.6845868055,1420099845.5378861,1.6351942109788127,1.1128076448590276,3516911.076388889,105137348.50044158,3.420214462798124,1.081934144448264
2022-10-16,19068.4,19425.84,19063.74,19262.98,131894.61885,3438605.0,1274.93,1315.35,1274.67,1305.95,293321.3632,397092.0,29.59,30.53,29.56,30.17,934949.4,59358.0,2.1966666666666668e-05,-1.333333333333334e-06,-5.5013333333333324e-05,147769.6242638889,2830566457.568228,2.3223681901711033,1.1053627177527778,1085265.8172256944,1396972212.0286417,1.8944962334038133,1.1397565534652778,3538291.71875,105828723.4181125,3.835998364342699,1.1382382108211806
2022-10-17,19262.98,19676.96,19152.03,19549.86,222813.87634,5162979.0,1305.96,1338.57,1295.64,1331.4,459848.4941,553275.0,30.16,31.29,29.84,31.21,1694429.96,100248.0,3.876333333333333e-05,3.318333333333334e-05,-1.4439999999999999e-05,150081.73176041667,2910809155.8967457,1.8845533559554428,1.141447279503125,1124797.291111111,1481171302.7342043,1.4032257160907813,1.1134156650361111,3458621.2395833335,105568165.42747654,3.2939285117154617,1.1361025915253473
2022-10-18,19548.48,19706.66,19091.0,19327.44,260313.07848,5588482.0,1331.39,1341.73,1286.72,1310.71,572728.9189,603600.0,31.22,31.48,29.73,30.15,1966281.14,101641.0,0.0001,6.816e-05,7.090333333333334e-05,158603.53454166665,3087775840.2184553,1.4929047249346867,1.0406135754385417,1188325.5304097224,1570009510.9465218,1.1827273248822507,1.0503721408302082,3402831.027777778,104316410.6522065,2.9385020222306593,1.0528248602086805
2022-10-19,19327.44,19360.16,19065.97,19123.97,186137.29538,4545820.0,1310.71,1313.5,1280.31,1285.09,368637.5105,472022.0,30.14,30.26,28.61,28.86,1713727.76,92584.0,9.199333333333333e-05,6.932000000000001e-05,7.710333333333333e-05,154293.64549652778,2963596680.355633,2.15253124928941,1.057926164637153,1144583.908142361,1486179653.876558,1.5676406662619824,1.1146049999725696,3723038.861111111,110989691.32501273,3.771796867364734,0.999611772890625
2022-10-20,19123.35,19347.82,18900.0,19041.92,223530.13068,5391090.0,1285.09,1310.87,1270.36,1282.57,428531.6103,558080.0,28.86,29.47,27.98,28.01,2379315.87,115990.0,6.038666666666667e-05,6.5099999999999995e-06,9.483333333333334e-05,153360.98853124998,2931164049.537496,2.4827489876780264,1.083077609626736,1162362.776142361,1498059728.7259045,1.8498846462709746,1.0980896572899306,4106127.690972222,118572384.63948594,4.310673931273161,0.9998387304017362
2022-10-21,19041.92,19250.0,18650.0,19164.37,269310.75769,5679281.0,1282.57,1306.97,1252.65,1299.75,468076.7986,572819.0,28.01,28.28,26.84,28.1,3208878.96,151689.0,2.767e-05,4.844666666666667e-05,4.948666666666667e-05,155871.94450694445,2969996353.274634,2.7748807643947275,1.1070020944572918,1186157.078861111,1527356000.618374,1.9930410394787887,1.0874344956947917,4597181.638888889,127890450.36605066,4.937856035969304,0.9904516611423612
2022-10-22,19164.37,19257.0,19112.72,19204.35,110403.90837,2887106.0,1299.76,1320.2,1294.32,1313.61,221776.7007,323066.0,28.1,28.22,27.48,28.01,1333382.63,63573.0,3.9206666666666665e-05,-6.513333333333333e-06,-8.980666666666665e-05,149935.48603819445,2873565978.6976624,2.030799368875267,1.2081323846520833,1200076.3674652777,1567231465.9333181,1.3690744214561488,1.1980407577541667,4558861.989583333,127018842.82731359,4.6455485573557125,1.1327550953690972
2022-10-23,19204.29,19695.0,19070.11,19570.4,167057.20184,3939703.0,1313.62,1371.55,1299.44,1364.2,432269.46,496386.0,28.01,29.44,27.73,29.28,2150824.0,109242.0,3.499e-05,4.4590000000000005e-05,4.270666666666667e-05,153276.40203124998,2951910248.703645,1.7667691612353604,1.189413276871875,1269843.7315104166,1673436313.8551543,1.126688516332138,1.1681333938774305,4502445.444444444,127674123.70397268,3.9450256287749537,1.0620134331190973
2022-10-24,19570.4,19601.15,19157.0,19329.72,256168.14467,5676899.0,1364.19,1370.6,1324.17,1343.61,611830.797,698241.0,29.28,29.5,28.16,28.3,2525864.52,109684.0,7.442666666666668e-05,5.529666666666667e-05,5.597e-05,152123.0873263889,2943084137.9728913,1.6985933499173835,1.08592959139375,1275275.0884861113,1714962775.9919152,1.012140384449502,1.1359823868697916,4241130.9375,121369237.33545862,3.6926711809707222,1.0541868868447917
2022-10-25,19330.6,20415.87,19237.0,20080.07,326370.67061,7214687.0,1343.61,1525.16,1334.94,1459.74,1127932.9012,1205998.0,28.31,32.31,28.05,30.86,4389638.87,242605.0,4.3933333333333335e-05,-4.4333333333333304e-07,3.0563333333333326e-05,154234.5742847222,3023545890.537533,1.5119047137872572,1.1102733134961804,1311126.2054722223,1822535136.8560362,0.89522533774049,1.1211874334541667,4444300.163194444,130338300.99168774,3.1979861714788953,1.0831288989989583
2022-10-26,20079.02,21020.0,20050.41,20771.59,380492.69576,8512349.0,1459.74,1594.99,1457.44,1566.1,1236044.7023,1357864.0,30.87,32.17,30.63,31.29,3909684.74,192811.0,4.676666666666667e-05,5.849333333333333e-05,6.964333333333334e-05,168273.73131597223,3454655340.5463734,0.7845317781126279,1.0286899451315972,1303597.7859409722,1990552817.9616644,0.689131132553771,1.0572100340256945,4109689.840277778,128368050.87500668,1.5946138222166777,1.0707207304458333
2022-10-27,20771.61,20872.21,20200.0,20295.11,328643.57791,7748080.0,1566.11,1578.58,1503.2,1514.05,869454.4851,1122874.0,31.29,32.36,30.41,30.58,3608322.35,196068.0,-2.956666666666666e-06,3.3113333333333334e-05,8.435333333333333e-05,163096.09188541665,3362639504.037606,0.815911534304526,1.0397853841715277,1292341.5265729167,2002964520.1361144,0.6670468101534451,1.0490797231430555,4005459.9791666665,125687853.04386173,1.7400493922390963,1.0175086562472222
2022-10-28,20295.11,20750.0,20000.09,20591.84,287039.94569,6638096.0,1514.04,1574.9,1479.82,1554.41,858954.4425,999855.0,30.6,32.54,30.11,32.07,3017472.57,175075.0,-1.0533333333333323e-06,2.728e-05,2.329e-05,148712.84570833333,3030245977.2991166,1.031416068983495,1.0737448677381944,1223861.877611111,1867752540.0090373,0.7691419549325343,1.0478054594197916,4013993.2256944445,124813329.37727547,1.9754989477190381,1.0934271977430554
2022-10-29,20591.84,21085.0,20554.01,20809.67,254881.77755,6255599.0,1554.4,1663.06,1547.66,1619.55,914161.0846,1094332.0,32.06,33.84,31.85,32.87,3316674.09,199836.0,3.8146666666666665e-05,8.136666666666666e-05,0.0001,151216.00607291667,3140756171.8916445,0.8271139048518349,1.0998676728201389,1243489.5990868055,1999254144.2360208,0.6469870238594796,1.1019831969541665,4346892.701388889,143012373.0578753,1.627273101291481,1.1049532727052085
2022-10-30,20809.68,20931.21,20515.0,20627.48,192795.60886,4920007.0,1619.55,1640.06,1576.56,1590.44,476036.4243,705583.0,32.87,33.54,31.93,32.94,1962511.76,130251.0,1.944e-05,9.010333333333334e-05,9.007333333333334e-05,150081.82098263886,3108512509.277251,0.7746112558068445,1.0857859728534722,1240169.0988541667,1988066867.7128944,0.6859898870486112,1.0565630334027778,4065342.4375,132762350.51959059,1.8956808586458334,1.0362229173958335
2022-10-31,20627.48,20845.92,20237.95,20490.74,303567.61628,6571526.0,1590.45,1635.8,1545.43,1572.69,810334.2414,1024808.0,32.93,34.39,32.2,32.56,3082485.07,217549.0,1.637333333333333e-05,5.34e-05,8.557e-05,140974.09003125,2890334641.608488,1.0067938176347053,1.1169269147024306,1230221.4148368055,1946609749.4918993,0.7935565037690292,1.1122188034555556,4082257.2916666665,134995659.04124838,1.7943922495168634,1.0510361581586805
2022-11-01,20490.74,20700.0,20330.74,20483.62,279932.43771,5971938.0,1572.69,1612.92,1563.69,1578.48,527539.2965,702747.0,32.57,33.39,32.15,32.2,2015730.52,120950.0,3.1200000000000006e-06,-1.1949999999999997e-05,-5.941666666666666e-05,135105.01784027775,2769110950.6518087,1.1223734287221885,1.0949516827854167,1188279.8187847221,1881452753.1221423,0.8523298677082358,1.0694098336489584,4039912.3819444445,131893358.46039905,1.9307964945826765,0.9984231995638889
2022-11-02,20482.81,20800.0,20048.04,20151.84,373716.27299,7431698.0,1578.47,1621.68,1502.32,1518.34,981395.3648,1171091.0,32.2,32.95,30.24,30.8,3423829.13,222708.0,4.0119999999999995e-05,5.4680000000000005e-05,7.136666666666666e-06,132552.48387152777,2704600402.4652104,1.2109913157017504,1.0985546854534722,1142430.64625,1783785656.1704001,0.9459634623424189,1.0514629008131946,3899407.857638889,123063830.98798855,2.545365950744719,1.0358706671541666
2022-11-03,20151.84,20393.32,20031.24,20207.82,319185.1544,6948227.0,1518.33,1559.01,1515.17,1531.01,560202.8813,678608.0,30.81,32.25,30.61,30.85,2302866.46,140610.0,3.353333333333333e-05,-5.456333333333333e-05,-5.4826666666666675e-05,129415.27969791667,2620318818.4592113,1.6000962780740975,1.1213210397375,1091293.9895590276,1682306135.2080986,1.1553651468322885,1.0983798178885416,3683410.9618055555,115669176.38140878,3.041237194888066,1.042650083017014
2022-11-04,20207.12,21302.05,20180.96,21148.52,453694.39165,9249613.0,1531.01,1680.0,1528.4,1644.78,935531.4781,1072186.0,30.86,34.2,30.66,33.74,4106770.6,257544.0,4.1586666666666666e-05,6.897e-05,3.657333333333334e-05,136464.8764236111,2825266269.790865,1.1708547829592524,1.0919649639055555,1148614.8973611111,1835887711.838649,0.9518908538964109,1.0667362951100694,3695251.809027778,120376989.85797194,2.545201992433423,1.0887259643288194
2022-11-05,21148.52,21480.65,21080.65,21299.37,245621.98525,5570832.0,1644.78,1666.97,1621.42,1626.98,351385.5362,480888.0,33.73,38.79,33.66,36.9,7466083.52,523661.0,6.316666666666667e-05,5.496666666666666e-05,0.0001,146710.15677430556,3128573090.0347805,0.748442083319448,1.095146084609028,1180928.4260208334,1937144963.8911684,0.7586783112234631,1.0920652349725695,4255873.819444444,151776013.66674972,1.6611005256977849,1.0887571052791667
2022-11-06,21299.37,21365.27,20886.13,20905.58,230036.97217,5268210.0,1626.98,1639.02,1564.39,1568.29,414863.9525,545053.0,36.9,37.06,32.31,32.62,4722074.05,323910.0,7.696333333333332e-05,7.346666666666666e-05,0.0001,144545.07968055556,3065810856.5152826,0.8244872335777459,1.1730942003027778,1143516.91109375,1849357643.0978358,0.9205919124868609,1.1020865960128472,4497033.722222222,158907887.68250033,2.297619556990563,1.012277792582986
2022-11-07,20905.58,21069.77,20384.89,20591.13,386977.60337,8344242.0,1568.25,1608.04,1545.03,1568.1,642409.4494,851962.0,32.61,33.13,28.0,29.62,9810937.64,563325.0,9.271000000000001e-05,4.107333333333333e-05,9.773000000000001e-05,136936.62415625,2843611996.5770407,1.3003202815583363,1.0708189382972222,1082771.2687256944,1710831506.1068673,1.134475072332774,1.0608770618385417,5295559.864583333,168158105.88980207,3.968728295189579,1.0131244182083334
2022-11-08,20590.67,20700.88,17166.83,18547.23,760705.362783,14530601.0,1568.09,1579.98,1233.0,1334.77,2339916.5089,2874276.0,29.62,31.72,19.8,24.38,28156844.019,1899661.0,5.057666666666666e-05,-3.128e-05,-0.0007300766666666667,126344.90939236112,2472083302.209831,2.3289667145764024,1.029626210988889,1020782.2393888889,1491138179.7153344,1.608675039201589,1.0147406187413195,6459192.128472222,172085219.5821862,3.745673529767208,0.9985998191743055
2022-11-09,18545.38,18587.76,15588.0,15922.81,731926.929729,13605474.0,1334.78,1337.16,1073.53,1102.73,2494797.9357,3172468.0,24.38,24.38,12.37,14.08,34965021.076,2408465.0,-0.00013185,-0.0003511566666666666,-0.0125,125739.24789583334,2197516362.829417,2.981706083868181,0.9770140590687499,1030587.1775729166,1258789479.8032568,2.1666806453696634,1.0147794187729167,11572153.743055556,177584444.72090453,1.9375383025861648,1.060500295470139
2022-11-10,15922.68,18199.0,15754.26,17601.15,608448.36432,12719887.0,1102.73,1350.0,1085.93,1299.28,1975955.6767,2800795.0,14.08,18.87,13.14,17.66,31278279.25,1907480.0,-0.00084986,-0.0004330433333333333,-0.015605579090909092,130084.15492013888,2204658199.0847225,2.353795525950504,1.0534513995739583,1083782.1228958333,1332784863.770397,1.7420042541275322,1.063818825814236,11484190.222222222,167934868.824979,1.184286748041383,1.075079582945139
2022-11-11,17602.45,17695.0,16361.6,17070.31,393552.86492,9900073.0,1299.28,1310.0,1201.26,1289.28,1308087.1498,2118330.0,17.65,18.31,15.1,16.45,16952323.15,937752.0,-0.00010843666666666666,-9.183000000000001e-05,-0.0029872825,122912.99077430557,2103083418.4923847,2.1218919986806473,1.055124639601389,1005890.4355763888,1274115773.1740355,1.5425351342147808,1.0408949906111111,8210907.65625,137425397.27127033,1.1573414170439662,1.0344655542552084
2022-11-12,17069.98,17119.1,16631.39,16812.08,167819.96035,5046837.0,1289.35,1292.16,1238.7,1257.25,547772.9172,933438.0,16.46,16.53,14.47,14.58,6958266.14,352695.0,3.1383333333333335e-05,8.277333333333334e-05,-0.001475,118421.06590624999,1994891753.3957262,2.039360456215947,1.0892912141503472,969117.8809930556,1225894849.2672713,1.436452380648433,1.0412135751854166,7472080.868055556,114139335.86282216,1.277883366646943,1.1004725536270834
2022-11-13,16813.16,16954.28,16229.0,16329.85,184960.78846,5382834.0,1257.25,1274.23,1200.66,1221.49,547410.5304,896665.0,14.58,14.74,13.02,13.18,7632404.82,376380.0,-1.4026666666666667e-05,-3.708333333333333e-05,-0.0007244608333333333,117418.7258402778,1954458307.1847682,2.1738619001397432,1.0683536709010417,977036.9784652777,1212194426.4425223,1.6345938708613608,1.0555393905875001,7915291.493055556,110318678.81216317,1.5347870153519088,1.053618313465625
2022-11-14,16331.78,17190.0,15815.21,16619.46,380210.7775,9215128.0,1221.5,1291.2,1171.13,1243.28,934742.0059,1471485.0,13.18,15.01,12.07,14.0,12412181.95,591758.0,-4.195333333333334e-05,3.4336666666666666e-05,-0.0011997816666666666,118728.01222916666,1953501550.9589365,2.23493972270307,1.057630557803125,993740.3522465279,1221558867.6689866,1.6189872140600354,1.0582812420260417,8035052.329861111,109772218.18788856,1.5453593914324346,1.0474376487166668
2022-11-15,16617.72,17134.69,16527.72,16900.57,282461.84391,7200265.0,1243.29,1291.0,1234.01,1253.23,632825.568,961779.0,14.0,15.1,13.82,14.32,7666656.34,337257.0,-8.771333333333333e-05,-2.6300000000000002e-05,-0.00042206750000000004,118122.12951041668,1987262607.2088802,1.8302669944893728,1.1014181061996529,968989.9784513888,1219360795.083154,1.4088899794639598,1.0819545369041665,7367325.038194444,105881875.4813215,1.6970072968553571,1.0365813511215278
2022-11-16,16900.57,17015.92,16378.61,16662.76,261493.40809,6297404.0,1253.22,1268.67,1187.06,1216.17,673339.7215,969295.0,14.32,14.64,13.64,14.27,4117412.48,191387.0,-6.237333333333334e-05,-4.524666666666667e-05,-0.0006481833333333334,121674.92828125,2030480527.2259817,1.8608030381203227,1.0713893532715277,1026760.6361041667,1261012036.3357773,1.8036765554665513,1.066047695303472,6914006.840277778,98084946.74789275,1.849992753871267,1.0114077972059028
2022-11-17,16661.61,16751.0,16410.74,16692.56,228038.97873,5352083.0,1216.16,1228.22,1181.05,1200.43,530537.3488,719509.0,14.27,14.5,12.93,13.65,6589277.99,282425.0,-4.1269999999999996e-05,-5.8949999999999996e-05,-0.00064033,124870.99045138889,2072782911.7778676,2.020032997879975,1.0851781191298613,1080119.4829444445,1300659318.7907114,2.072497396428508,1.0454796577072918,7827983.295138889,108370464.36805804,1.4969342343996275,1.0378581726552083
2022-11-18,16692.56,17011.0,16546.04,16700.45,214224.18184,5114799.0,1200.42,1234.0,1199.18,1212.58,360218.5337,493436.0,13.65,13.89,13.0,13.27,2949495.18,138052.0,1.7233333333333337e-06,-6.912666666666667e-05,-0.0005391733333333333,124157.43135069445,2077458959.1862428,1.8064557001142434,1.1200209056690973,1061495.523329861,1288041777.7803469,1.88991908677657,1.0987299598270832,8266343.253472222,111223477.833375,1.2667992768736913,1.0846193825340278
2022-11-19,16699.43,16822.41,16553.53,16700.68,104963.15558,3142123.0,1212.58,1235.0,1197.67,1217.67,209789.5888,330573.0,13.28,13.28,12.58,12.84,2920148.22,113305.0,4.094666666666667e-05,5.6279999999999996e-05,-0.0007863566666666666,120796.9250486111,2009826814.2083893,1.9751648537941249,1.1595017963833334,1046426.2543576389,1265198765.5798707,1.860546712558453,1.1078142560899304,8090130.788194444,103871693.67164439,1.4772138971690358,1.0854616573680556
2022-11-20,16700.68,16753.33,16180.0,16280.23,154842.13478,4557344.0,1217.67,1227.07,1132.65,1142.21,531108.7607,693003.0,12.84,13.58,12.1,12.27,4790066.03,177887.0,5.98e-06,1.3663333333333334e-05,-0.0006596699999999999,120153.01883680554,1992449723.1127014,2.005193871521723,1.2025645360288193,1093804.3991111112,1301806719.4791005,1.9477302723953107,1.1554298066079862,7633470.659722222,97528077.58675344,1.8064840585377802,1.1891554467871528
2022-11-21,16279.5,16319.0,15476.0,15781.29,324096.997753,7440871.0,1142.21,1146.99,1079.76,1107.34,922647.9454,1063296.0,12.26,12.29,11.27,11.83,4921177.259,209806.0,2.994e-05,-5.987666666666666e-05,-0.0008095966666666667,126609.84696180554,2029866227.2045298,2.5311603187781575,1.0753463438270832,1146084.7138645833,1283912549.7652514,2.06133457451274,1.0259574619743055,7430176.0,87643033.65998073,1.8758818764720786,1.046051237765972
2022-11-22,15781.29,16315.0,15616.63,16226.94,239548.06623,6276097.0,1107.34,1146.13,1075.0,1139.6,748884.5791,899796.0,11.83,12.5,10.94,12.44,5495351.55,200003.0,8.096666666666667e-06,-1.0253333333333332e-05,-0.0005438866666666667,128519.96279513888,2049015730.8510175,2.3388276814775626,1.0999091608628473,1199451.4320625002,1331133345.1052256,2.018721085997005,1.1018287898600694,7151007.954861111,83426727.6817331,1.8394422630303033,1.0630228496434027
2022-11-23,16227.96,16706.0,16160.2,16603.11,264927.70408,6260616.0,1139.59,1190.0,1127.75,1184.52,636927.1594,767861.0,12.43,14.5,12.4,14.36,7872882.42,304412.0,6.338666666666667e-05,-2.4683333333333338e-05,-0.0005019333333333332,126842.41256597222,2088557155.389339,1.5846201473020551,1.0913831046006943,1185770.2028541667,1377854040.679102,1.558125898865311,1.0766327911763889,7678369.475694444,101651307.24416581,1.6724875260801713,1.0308601484541666
2022-11-24,16603.11,16812.63,16458.05,16598.95,206565.92346,5031851.0,1184.52,1217.71,1180.6,1203.73,486080.6123,616769.0,14.36,14.96,13.84,14.59,4725295.69,204547.0,4.568e-05,8.736666666666667e-06,-0.00151873,124349.38113888889,2063785278.415063,1.42568099403531,1.09918163183125,1189675.799215278,1425914577.0236113,1.1796263374933877,1.0761612850166666,8541731.788194444,122485757.1366802,1.2143957589288314,1.0589708383902776
2022-11-25,16599.55,16666.0,16342.81,16522.14,182089.49533,4396465.0,1203.72,1207.77,1171.2,1199.3,391430.1658,581961.0,14.6,14.61,13.91,14.03,2819515.28,118289.0,1.2826666666666665e-05,2.665666666666667e-05,-0.0004972433333333333,125741.22324305556,2073038461.9222565,1.4189753829160738,1.1272412887114585,1197664.3237916667,1424058153.9136355,1.127950084245712,1.0864783703225696,8976275.885416666,126866293.02101442,1.0854297140469595,1.0393047827368056
2022-11-26,16521.35,16701.99,16385.0,16458.57,181804.81666,3817130.0,1199.29,1235.66,1196.2,1205.6,379840.8116,566155.0,14.03,14.98,13.97,14.17,2911827.78,126762.0,1.6423333333333333e-05,-5.564e-05,-0.0003525499999999999,125768.11152430557,2081770810.3161342,1.429743595780464,1.1049940167947918,1235343.2736319443,1500008054.8045797,1.032672651200456,1.0936203194857639,8793514.1875,126264473.3027587,1.2186405471275572,1.1390946030166667
2022-11-27,16457.61,16600.0,16401.0,16428.78,162025.47607,3362221.0,1205.61,1223.33,1188.65,1193.88,286386.7986,458378.0,14.17,14.45,14.05,14.12,2063327.08,81599.0,5.936666666666664e-06,-4.1099999999999996e-05,-0.00074619,126150.42150694445,2085702004.104835,1.4793519412482903,1.1195068200437501,1232994.1660034722,1496501771.0770192,1.0072184068295928,1.1464296781774306,8528777.954861112,121728152.59275971,1.3538183861066673,1.0652206090065972
2022-11-28,16428.77,16487.04,15995.27,16212.91,252695.40367,5570407.0,1193.88,1199.25,1151.02,1167.77,478795.6093,708380.0,14.11,14.17,12.78,13.32,4718682.44,186525.0,9.533333333333334e-06,-4.844e-05,-0.0027940066666666667,125639.1278923611,2036026960.2878757,1.875955942479438,1.0739377884538195,1200908.7816180557,1406673125.4668536,1.32869385411472,1.0684109110090276,8040552.243055556,107138203.47919863,1.675116070591747,1.0487444869618057
2022-11-29,16212.18,16548.71,16100.0,16442.53,248106.25009,5206638.0,1167.77,1228.37,1158.27,1216.49,512143.5861,789552.0,13.33,13.96,13.14,13.34,2605636.41,109799.0,2.8486666666666666e-05,5.592666666666667e-05,-0.00046851333333333337,126999.9389236111,2083627218.244522,1.615879429232033,1.1077037528416667,1266478.4176284722,1527413140.1555924,1.1079278969295683,1.1154647927593748,7776634.208333333,105017152.17163141,1.7312445501202218,1.0764203793614584
2022-11-30,16442.91,17249.0,16428.3,17163.64,303019.80719,6519330.0,1216.49,1309.77,1212.5,1294.46,815679.2717,985173.0,13.35,14.32,13.21,14.16,3599962.88,141333.0,5.6510000000000006e-05,9.739333333333334e-05,-0.0007694066666666667,126703.32689236112,2140449221.4258661,1.3610922729587651,1.1376182693204862,1309762.4437604165,1665657106.7587185,0.9286473337167431,1.1210342924083332,7339251.777777778,100135711.35352808,1.9744971038057197,1.048701528495486
2022-12-01,17165.53,17324.0,16855.01,16977.37,232818.18218,5097720.0,1294.46,1299.9,1262.77,1276.41,430018.7391,587711.0,14.17,14.19,13.4,13.51,2567835.92,102314.0,2.0093333333333336e-05,3.8853333333333336e-05,-0.0003942433333333333,129511.53972569444,2208072814.990319,1.119298095282599,1.1298626052552083,1419762.1521805555,1816928015.3609595,0.9121805302267094,1.067572601970486,7238529.34375,99386127.10644941,2.0473285917623496,1.0568238329079862
2022-12-02,16978.0,17105.73,16787.85,17092.74,202372.2062,4305515.0,1276.4,1297.18,1265.24,1295.59,371559.585,547512.0,13.51,13.84,13.33,13.71,2865008.71,104197.0,2.4249999999999997e-05,4.875333333333333e-05,-0.0009115500000000001,129418.96103125002,2194175289.111513,1.2663780428209257,1.1694506172961807,1574806.7361493055,2015554713.6786754,0.9243485076626317,1.0938751973319443,7186319.361111111,97348900.87647697,2.1638250572611963,1.126149946153125
2022-12-03,17092.13,17188.98,16858.74,16885.2,154542.57306,3308694.0,1295.58,1309.0,1236.26,1240.51,347148.2588,594082.0,13.71,13.77,13.2,13.29,1958859.38,65671.0,6.141666666666666e-05,-1.837e-05,-0.00012761333333333332,129483.20368055554,2196577477.37233,1.251718661532106,1.1640809170972224,1501951.4293888889,1912441709.5196605,1.0196509387983113,1.0158746728590278,6709486.434027778,90776300.19461706,2.1450985268588862,1.0804360327017362
2022-12-04,16885.2,17202.84,16878.25,17105.7,178619.13387,3948990.0,1240.5,1287.19,1240.1,1279.41,324129.5466,498321.0,13.29,13.75,13.27,13.71,1778118.75,65320.0,5.7306666666666665e-05,-5.156666666666667e-06,-6.468e-05,133955.04819444445,2278411709.3716927,1.2488011722708345,1.1762870255,1260275.5785277777,1589669811.1766934,1.2106563833497601,1.096070876853125,6633214.322916667,89381378.99151927,2.248561141896363,1.1037510746177084
2022-12-05,17106.65,17424.25,16867.0,16966.35,233703.29225,5138207.0,1279.4,1305.11,1246.61,1259.41,391628.5166,612914.0,13.71,14.17,13.58,13.82,3962489.89,124321.0,1.4633333333333324e-06,2.895e-05,4.464666666666667e-05,133508.36285069445,2292079604.117132,1.205337917434445,1.0832940052159723,1172474.6302569443,1501645392.6229424,1.0603515617178194,1.0173548296034722,6595721.322916667,91684479.44350657,2.03873742589215,1.0468987705135417
2022-12-06,16966.35,17107.01,16906.37,17088.96,218730.76883,4416864.0,1259.41,1274.76,1241.56,1271.32,301631.839,471097.0,13.82,14.38,13.81,14.3,3280084.71,101962.0,2.8763333333333333e-05,3.3113333333333334e-05,5.961666666666667e-05,116629.31575694444,1981490636.32778,1.4507135079584943,1.1104691639875002,1119286.6563020833,1406995726.5333712,1.4074244973045715,1.0627253872385416,6717993.944444444,94352815.6466255,1.8049087893830955,1.1145665146246528
2022-12-07,17088.96,17142.21,16678.83,16836.64,220657.41334,4284989.0,1271.31,1278.69,1218.01,1231.18,398559.5166,530298.0,14.3,14.34,13.39,13.49,2647330.66,83203.0,2.3509999999999997e-05,2.797e-05,4.220333333333333e-05,107461.41470138889,1813375812.2101917,1.575963898015087,1.090490063701389,1162127.585375,1440134042.960968,1.603337201893448,1.0263273081256945,6776427.34375,93187738.2419144,1.9838833428005935,1.0860327471569444
2022-12-08,16836.64,17299.0,16733.49,17224.1,236417.97804,4520282.0,1231.18,1292.58,1222.01,1280.18,406653.5447,559884.0,13.49,13.77,13.27,13.69,2218371.02,71886.0,1.1673333333333334e-05,5.716666666666666e-06,-7.103333333333334e-05,108512.59065277777,1836367378.363929,1.3974541115532952,1.1781366124923611,1187679.0751319444,1479751559.2724428,1.403093105576739,1.1052627429895834,6463380.361111111,87314861.76400177,2.2885391509616224,1.0875061927885417
2022-12-09,17224.1,17360.0,17058.21,17128.56,238422.06465,4282003.0,1280.18,1296.64,1250.0,1263.1,406008.0032,540078.0,13.69,14.02,13.51,13.59,2597941.96,79323.0,2.7943333333333334e-05,7.251666666666666e-05,-1.737666666666667e-05,111476.81630902778,1915042049.2703404,0.9742422686591335,1.1483088205010417,1213618.6490104168,1548712149.660065,0.9179916713217564,1.114622922285764,6335866.576388889,86841212.40648775,2.225570502551744,1.107292981259375
2022-12-10,17128.56,17227.72,17092.0,17127.49,140573.97937,3032257.0,1263.11,1283.61,1259.6,1266.35,182278.6396,322453.0,13.58,13.73,13.54,13.58,950118.11,38836.0,-2.15e-06,3.858e-05,-7.199666666666666e-05,110026.78282291668,1886925540.743462,1.0447130363256978,1.1688598256645832,1153618.6396736111,1461934535.8171303,1.1085692705848715,1.123796744820486,6126582.743055556,83414924.96013084,2.418053889732093,1.1316164962229167
